customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_sequential,payment_type,payment_installments,payment_value,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
12d8a9a629f690057612d933db48b895,94853,alvorada,RS,9d4c08e426c35fb1583e031f8dbacc93,delivered,20/04/2017 22:06,25/04/2017 08:22,26/04/2017 09:21,05/05/2017 14:42,17/05/2017 00:00,1,ticket,1,212.46,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,03/05/2017 08:22,89.9,16.33,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
03366d722c63b3b9e683fc38d5836699,15130,mirassol,SP,60243a953c19e3606e7757264ea2ad3e,delivered,09/07/2017 20:46,09/07/2017 21:23,12/07/2017 20:03,18/07/2017 19:59,28/07/2017 00:00,1,credit_card,5,102.03,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,13/07/2017 21:03,89.9,12.13,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
48c1b34a2d23e13b8967caa478d9c428,62460,uruoca,CE,70be4f36c3ba5f5c95734da20d4c34a7,delivered,09/03/2017 21:27,09/03/2017 21:27,10/03/2017 16:15,25/04/2017 09:44,13/04/2017 00:00,1,credit_card,2,230.04,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,16/03/2017 21:27,89.9,25.12,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
35f7b95e1762eb4cb4cd0258e078729c,22793,rio de janeiro,RJ,e6e5658805bb34a4ba873cb271def02c,delivered,15/08/2017 20:46,17/08/2017 02:50,18/08/2017 19:27,04/09/2017 20:13,06/09/2017 00:00,1,ticket,1,107.78,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,23/08/2017 02:50,89.9,17.88,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
03f0eaa85630490d7b8249285009ccd4,13052,campinas,SP,0bd6ba2a0ad5458f31a20239363b2e00,delivered,11/08/2017 11:29,11/08/2017 11:44,14/08/2017 14:58,04/09/2017 13:34,31/08/2017 00:00,1,credit_card,4,103.55,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,17/08/2017 11:44,89.9,13.65,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
8a8fc46830cff51b8f5374e74dd21e7b,20720,rio de janeiro,RJ,9c85518f7f627b297892da0556f299bc,delivered,11/04/2017 21:07,11/04/2017 21:22,12/04/2017 14:48,25/04/2017 15:38,08/05/2017 00:00,1,credit_card,5,104.7,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,18/04/2017 21:22,89.9,14.8,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
0b2d0021b09dd4791c0010d4be6e1760,23555,rio de janeiro,RJ,33155e3c770d0aeb3c0e7d431e6b420d,delivered,04/07/2018 10:14,05/07/2018 16:32,04/07/2018 16:13,11/07/2018 21:56,07/08/2018 00:00,1,credit_card,3,103.26,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,06/07/2018 10:31,79.9,23.36,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
18f3e31e740f2a60a1d244da878805f2,11015,santos,SP,11b28c422dbc36022d126532c681bc14,delivered,16/05/2018 13:20,16/05/2018 13:35,17/05/2018 15:06,01/06/2018 11:48,05/06/2018 00:00,1,credit_card,5,104.4,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,22/05/2018 13:30,86.9,17.5,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
b24cfc385718a9a4400f0bce33a24e0f,70276,brasilia,DF,06f69fec6e098f6350cefea19ca51ff4,delivered,05/07/2018 11:52,05/07/2018 16:11,05/07/2018 15:26,10/07/2018 18:06,26/07/2018 00:00,1,credit_card,1,103.26,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,09/07/2018 12:31,79.9,23.36,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
5cb5e010562f6856f97ef2f67b223f70,1323,sao paulo,SP,393c4be3908441526fd75379ec8a6fdf,delivered,05/06/2017 17:05,05/06/2017 17:15,06/06/2017 13:54,12/06/2017 13:17,27/06/2017 00:00,1,credit_card,1,102.03,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,12/06/2017 17:15,89.9,12.13,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
1bc0e2bd401dfe59365116417998e58c,32041,contagem,MG,900701305cbfcd012076fb429e5affe2,delivered,06/02/2018 15:21,06/02/2018 15:30,07/02/2018 17:43,16/02/2018 22:13,06/03/2018 00:00,1,credit_card,5,108.0,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,12/02/2018 15:30,86.9,21.1,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
40d6c19cfed5411db0e1300a73d8d25c,38525,estrela do sul,MG,f356e882e8a1f34693474109d16de902,delivered,29/05/2017 22:51,31/05/2017 06:55,31/05/2017 15:56,13/06/2017 12:48,22/06/2017 00:00,1,ticket,1,105.28,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,07/06/2017 06:55,89.9,15.38,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
0b7e8a47536e37a99cd123528fee61b7,39740,guanhaes,MG,0368f4fdb586fe3cde123934d4ab5b5e,delivered,29/05/2017 17:55,31/05/2017 07:02,31/05/2017 15:56,16/06/2017 17:37,22/06/2017 00:00,1,ticket,1,105.28,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,07/06/2017 07:02,89.9,15.38,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
0e886f63fb3e1d3a7c0a56bbab8724c7,29117,vila velha,ES,6ddabf2a8041dce9c002843951566c40,delivered,17/06/2017 14:34,17/06/2017 14:45,19/06/2017 20:49,01/07/2017 11:22,13/07/2017 00:00,1,credit_card,5,107.78,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,22/06/2017 14:45,89.9,17.88,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
46f85d17380660c2b457a30d81b7fd32,11630,ilhabela,SP,57bfb7a49bcdecb20d9dbb778d7d7590,delivered,29/07/2017 17:28,29/07/2017 17:35,31/07/2017 20:19,08/08/2017 21:20,18/08/2017 00:00,1,credit_card,4,102.03,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,03/08/2017 17:35,89.9,12.13,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
89eb91f4e3b29c368dc72be27447b9e4,73850,cristalina,GO,0c469ff5fde3323c2a8b99387f46bb19,delivered,08/08/2017 19:26,09/08/2017 19:24,14/08/2017 14:46,30/08/2017 20:42,05/09/2017 00:00,1,credit_card,7,105.28,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,15/08/2017 19:24,89.9,15.38,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
8171070e394e383aa9e30a6caf827294,2611,sao paulo,SP,45c435e0e0b054549e2a9237da43853a,delivered,03/08/2017 11:25,04/08/2017 02:23,04/08/2017 19:42,09/08/2017 18:07,23/08/2017 00:00,1,ticket,1,102.03,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,10/08/2017 02:23,89.9,12.13,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
2da07654dd9e5dff1cb0fbb5ceeb7396,89560,videira,SC,abc28055285d422fe7fd990935433cd9,delivered,27/03/2017 09:58,27/03/2017 10:10,28/03/2017 12:33,17/04/2017 10:59,19/04/2017 00:00,1,credit_card,5,104.7,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,03/04/2017 10:10,89.9,14.8,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
bcc233fdfb5c11ed2dde1aaec91fd605,24461,sao goncalo,RJ,67d1681c8bb9f9eb28f2a9beb44b8636,delivered,18/09/2017 21:23,19/09/2017 21:30,20/09/2017 16:06,05/10/2017 16:34,06/10/2017 00:00,1,credit_card,1,14.04,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,25/09/2017 21:30,89.9,21.12,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
bcc233fdfb5c11ed2dde1aaec91fd605,24461,sao goncalo,RJ,67d1681c8bb9f9eb28f2a9beb44b8636,delivered,18/09/2017 21:23,19/09/2017 21:30,20/09/2017 16:06,05/10/2017 16:34,06/10/2017 00:00,2,voucher,1,96.98,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,25/09/2017 21:30,89.9,21.12,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
d7e0432688bbd72d3567568903f6117c,12120,tremembe,SP,d1b41c9a4b92b7549be35392fcd782ab,delivered,13/01/2018 15:58,13/01/2018 16:09,15/01/2018 22:09,22/01/2018 19:37,05/02/2018 00:00,1,voucher,1,103.14,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,18/01/2018 16:09,86.9,16.24,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
40594794ab94ef383504b759584bcb0a,9450,rio grande da serra,SP,f7bb6bf5a28b347af13018a4b21ced6d,delivered,12/07/2017 22:37,12/07/2017 22:45,19/07/2017 18:19,24/07/2017 15:15,01/08/2017 00:00,1,credit_card,3,102.03,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,18/07/2017 22:45,89.9,12.13,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
dcc7a1fe000947cd6814514532c2961a,13142,paulinia,SP,172fec73f3614b511c8ae819916ae54a,delivered,26/02/2018 15:15,26/02/2018 15:35,27/02/2018 23:33,22/03/2018 17:19,16/03/2018 00:00,1,voucher,1,103.14,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,02/03/2018 15:31,86.9,16.24,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
84fb192d3e2a577896b041f08d125457,73850,cristalina,GO,6512b3c07826f1163a862a02d2f54351,delivered,11/08/2017 14:01,12/08/2017 12:35,14/08/2017 14:58,31/08/2017 14:45,11/09/2017 00:00,1,credit_card,1,107.78,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,17/08/2017 12:35,89.9,17.88,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
c697370b3cc6a831515978d389f2049e,28915,cabo frio,RJ,45c353f026b87ee6a62e06be5517e37f,delivered,06/01/2018 14:40,06/01/2018 14:48,08/01/2018 21:54,17/02/2018 14:51,08/02/2018 00:00,1,credit_card,1,108.0,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,11/01/2018 14:48,86.9,21.1,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
dc75b21faa83875157ade3ef98dfadc5,39510,espinosa,MG,1aa9e8f35ac38d8a10b41441e1faa0a2,delivered,11/06/2018 18:32,11/06/2018 19:01,12/06/2018 15:09,19/06/2018 16:49,04/07/2018 00:00,1,credit_card,5,309.78,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,13/06/2018 19:01,79.9,23.36,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
dc75b21faa83875157ade3ef98dfadc5,39510,espinosa,MG,1aa9e8f35ac38d8a10b41441e1faa0a2,delivered,11/06/2018 18:32,11/06/2018 19:01,12/06/2018 15:09,19/06/2018 16:49,04/07/2018 00:00,1,credit_card,5,309.78,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,13/06/2018 19:01,79.9,23.36,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
dc75b21faa83875157ade3ef98dfadc5,39510,espinosa,MG,1aa9e8f35ac38d8a10b41441e1faa0a2,delivered,11/06/2018 18:32,11/06/2018 19:01,12/06/2018 15:09,19/06/2018 16:49,04/07/2018 00:00,1,credit_card,5,309.78,3,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,13/06/2018 19:01,79.9,23.36,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
3a85db39310d85fe317589a36c16c1a3,36400,conselheiro lafaiete,MG,f24f489f04a7f74d2ca01d753ff8e38c,delivered,09/03/2018 11:30,09/03/2018 12:08,12/03/2018 18:58,07/04/2018 18:13,16/04/2018 00:00,1,credit_card,6,106.85,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,15/03/2018 11:50,86.9,19.95,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
f889c8bc6d90f635e82f286dc2327775,6843,embu das artes,SP,eac1cf6cb1ee09ff44506b3bde3a847d,delivered,04/05/2018 22:28,04/05/2018 22:53,07/05/2018 14:23,11/05/2018 17:02,29/05/2018 00:00,1,credit_card,3,91.0,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,09/05/2018 22:53,84.0,7.0,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
1e6b20395bc9690fe6735e6b6e0d2791,4835,sao paulo,SP,663daea291a5e96f0bc5db3b67a72b5c,delivered,07/06/2017 22:27,09/06/2017 02:30,09/06/2017 16:02,19/06/2017 12:22,28/06/2017 00:00,1,ticket,1,207.1,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,15/06/2017 02:30,89.9,13.65,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
f96f093772ba5ab5f36b6eb297234c52,13843,mogi-guacu,SP,9080bbebe770730d55977265386a0b21,delivered,17/03/2018 17:12,17/03/2018 18:15,19/03/2018 19:52,29/03/2018 23:56,05/04/2018 00:00,1,credit_card,4,103.19,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,22/03/2018 18:15,86.9,16.29,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
336c1ce247e1f87858c70c13d27d74bb,13099,campinas,SP,f7667bdd9bdb0953511db7d56f25865c,delivered,16/03/2017 10:12,16/03/2017 10:12,22/03/2017 03:22,27/03/2017 16:18,05/04/2017 00:00,1,credit_card,8,101.14,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,23/03/2017 10:12,89.9,11.24,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
66350a169302276ecc95167365b44a54,9920,diadema,SP,83b3ec68c2f23b553f392eab2bbcc07c,delivered,30/06/2017 15:28,30/06/2017 15:35,06/07/2017 15:22,11/07/2017 22:09,20/07/2017 00:00,1,credit_card,5,102.03,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,06/07/2017 15:35,89.9,12.13,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
c1064cacd1347c63effc6657998eac58,20521,rio de janeiro,RJ,9023f19129c14dadfacec1394f255de9,delivered,19/08/2017 00:15,20/08/2017 00:25,23/08/2017 15:16,04/09/2017 18:07,13/09/2017 00:00,1,credit_card,10,107.78,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,24/08/2017 00:25,89.9,17.88,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
77c5e30d4c68a00750922e0819de990e,9895,sao bernardo do campo,SP,3947f8b579143e1289ebaf01ff3dd6ad,delivered,09/05/2018 15:39,10/05/2018 09:11,10/05/2018 15:53,16/05/2018 20:48,29/05/2018 00:00,1,voucher,1,101.5,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,16/05/2018 09:11,84.0,17.5,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
e1a10bb61c0b6bf6b7e3c1589ebeb3cf,35984,dionisio,MG,03b5a8a7f871d2a792f7af458fe13b4a,delivered,10/06/2018 21:37,10/06/2018 21:51,12/06/2018 06:47,18/06/2018 18:48,04/07/2018 00:00,1,credit_card,6,103.04,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,12/06/2018 21:51,79.9,23.14,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
8430dde1b71b7ed69c6fb3936e77157b,89136,rodeio,SC,f014dfdae1ca2bda29bd1c98870ccd49,delivered,03/05/2017 14:20,03/05/2017 14:35,04/05/2017 16:07,15/05/2017 09:06,29/05/2017 00:00,2,voucher,1,100.0,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,10/05/2017 14:35,89.9,14.8,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
8430dde1b71b7ed69c6fb3936e77157b,89136,rodeio,SC,f014dfdae1ca2bda29bd1c98870ccd49,delivered,03/05/2017 14:20,03/05/2017 14:35,04/05/2017 16:07,15/05/2017 09:06,29/05/2017 00:00,1,credit_card,1,4.7,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,10/05/2017 14:35,89.9,14.8,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
fd7db41342c8a939b94a2e924993f84b,21715,rio de janeiro,RJ,4f916177e07bacaaaf3d51df3cc133a6,delivered,27/10/2017 14:28,27/10/2017 14:48,30/10/2017 15:33,08/11/2017 15:04,13/11/2017 00:00,1,credit_card,1,8.55,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,03/11/2017 14:48,89.9,21.12,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
fd7db41342c8a939b94a2e924993f84b,21715,rio de janeiro,RJ,4f916177e07bacaaaf3d51df3cc133a6,delivered,27/10/2017 14:28,27/10/2017 14:48,30/10/2017 15:33,08/11/2017 15:04,13/11/2017 00:00,2,voucher,1,102.47,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,03/11/2017 14:48,89.9,21.12,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
203176d5efdb94633c04cad04377447f,38160,nova ponte,MG,d973ffbdc6785dd43a4bc006e69ae3e3,delivered,03/05/2017 13:32,03/05/2017 14:02,04/05/2017 16:07,15/05/2017 12:33,29/05/2017 00:00,1,credit_card,2,104.7,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,10/05/2017 14:02,89.9,14.8,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
052ad6288149460cb16d585299139e28,11250,bertioga,SP,25aefb052a481cf1f4aaede6fb1abecb,delivered,06/08/2017 23:13,08/08/2017 03:55,10/08/2017 21:13,16/08/2017 19:47,25/08/2017 00:00,1,ticket,1,102.03,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,14/08/2017 03:55,89.9,12.13,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
a9d11922783fc20e62740e6126b47c26,28995,saquarema,RJ,b415a35a700ab8411988f58b4db6daf4,delivered,08/01/2018 18:19,10/01/2018 10:32,10/01/2018 22:26,02/02/2018 23:58,09/02/2018 00:00,1,credit_card,4,108.0,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,15/01/2018 18:11,86.9,21.1,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
1163721cb0f5178d87f7f7acce41d9a6,17810,mariapolis,SP,9af89743e7144e56b5e028a248174ef1,delivered,03/03/2018 15:04,03/03/2018 15:15,07/03/2018 23:18,14/03/2018 15:43,21/03/2018 00:00,1,credit_card,2,103.14,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,08/03/2018 15:15,86.9,16.24,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
bc112b2d320a73189173fd2d4e6be36c,27916,macae,RJ,b92773553b06cfc1042db69dc1a5b70b,delivered,09/07/2017 10:18,09/07/2017 10:30,12/07/2017 19:48,25/07/2017 18:27,01/08/2017 00:00,1,credit_card,1,105.28,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,13/07/2017 10:30,89.9,15.38,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
50c585f1c6e34fd6a4cef2b8ca4d6988,8141,sao paulo,SP,7ddbd32f36eb90946b9a702e43bba8ac,delivered,09/06/2017 22:47,09/06/2017 23:03,13/06/2017 09:34,19/06/2017 20:49,30/06/2017 00:00,1,credit_card,1,103.55,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,14/06/2017 23:03,89.9,13.65,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
7324d0761f06784a2ea0e0056cde3139,2301,sao paulo,SP,5d0c01136dc9fc77030a514d40b3d37b,delivered,11/08/2017 00:34,11/08/2017 00:45,14/08/2017 14:58,19/08/2017 13:35,31/08/2017 00:00,1,credit_card,8,102.03,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,17/08/2017 00:45,89.9,12.13,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
de0e2e925708dfa3473cd5851e8e3f77,12917,braganca paulista,SP,8cf161212f0485db7a520d56b5cc724e,delivered,01/06/2017 00:41,01/06/2017 01:35,01/06/2017 15:26,08/06/2017 13:50,23/06/2017 00:00,1,credit_card,10,102.03,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,08/06/2017 01:31,89.9,12.13,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
e9063e00898d88b25add862974ee6e20,64280,campo maior,PI,faf132fb35b3b3b533a67efbd6e7c02d,delivered,22/04/2017 20:28,22/04/2017 20:41,25/04/2017 08:23,05/05/2017 15:37,26/05/2017 00:00,1,credit_card,10,130.01,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,28/04/2017 20:41,89.9,25.12,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
89672d977dd21afa429505c66a1abc17,88495,garopaba,SC,9f5539e7e62b26f49edf43566859bb44,delivered,25/07/2017 15:38,26/07/2017 02:15,26/07/2017 20:22,04/08/2017 19:26,16/08/2017 00:00,1,ticket,1,105.28,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,01/08/2017 02:15,89.9,15.38,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
d18e5db8ac1d75ef705db46fac25e546,76897,jaru,RO,cde556d2719b7e857f50e3f235f0460a,delivered,07/04/2017 21:11,07/04/2017 21:25,10/04/2017 15:56,27/04/2017 06:06,16/05/2017 00:00,1,credit_card,3,115.02,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,13/04/2017 21:25,89.9,25.12,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
88d7bbe880e96a4a2ecbf1536d72ac5f,50860,recife,PE,a9e5c8ee36309e5b4e9dfa5bb219f6f5,delivered,05/06/2017 19:10,05/06/2017 19:25,07/06/2017 11:23,27/06/2017 18:09,11/07/2017 00:00,1,credit_card,1,0.8,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,12/06/2017 19:25,89.9,25.91,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
88d7bbe880e96a4a2ecbf1536d72ac5f,50860,recife,PE,a9e5c8ee36309e5b4e9dfa5bb219f6f5,delivered,05/06/2017 19:10,05/06/2017 19:25,07/06/2017 11:23,27/06/2017 18:09,11/07/2017 00:00,2,voucher,1,115.01,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,12/06/2017 19:25,89.9,25.91,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
07dcce8f3b80f54daed8694290a4951d,76105,firminopolis,GO,0e5c7d003ff6919e7633939b2cb151fd,delivered,07/02/2018 19:01,07/02/2018 19:10,08/02/2018 17:18,22/02/2018 18:12,09/03/2018 00:00,1,credit_card,4,108.0,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,13/02/2018 19:10,86.9,21.1,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
7de1536dfbeaacfb971b48c2c93c16cc,2722,sao paulo,SP,8f5817567870050244ea3c3365cb3e4b,delivered,11/03/2018 18:34,11/03/2018 18:50,12/03/2018 19:21,22/03/2018 14:18,28/03/2018 00:00,1,credit_card,1,206.01,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,15/03/2018 18:50,86.9,29.28,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
a112679f7d5389c219d7a51b60f12f18,75820,serranopolis,GO,17aa9a5c5b88ebd15ca795d8058eccad,delivered,19/10/2017 18:40,19/10/2017 18:56,20/10/2017 21:24,07/11/2017 21:32,13/11/2017 00:00,1,credit_card,6,111.02,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,25/10/2017 18:56,89.9,21.12,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
5f94af52aef02c968a2e0f01f430864e,96487,pedras altas,RS,e5cc9aee90086c1cb675e3feef14cb57,delivered,05/06/2017 21:14,05/06/2017 22:15,07/06/2017 11:23,23/06/2017 11:02,03/07/2017 00:00,1,credit_card,10,105.28,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,12/06/2017 22:15,89.9,15.38,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
06e68689519c16fe618873e8e182d298,79995,coronel sapucaia,MS,b321496a8a79d3afa95938149a1fcaa5,delivered,01/04/2017 16:42,05/04/2017 02:42,05/04/2017 16:06,17/04/2017 09:43,02/05/2017 00:00,1,ticket,1,106.23,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,12/04/2017 02:42,89.9,16.33,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
8dd0fe420f8f6e3084bbdf6cced1a1b7,26323,queimados,RJ,e75b1f78d337cb36abc23dfd50d649de,delivered,13/05/2018 20:10,13/05/2018 20:32,14/05/2018 14:10,21/05/2018 15:21,08/06/2018 00:00,1,credit_card,8,110.67,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,17/05/2018 20:30,84.0,26.67,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
6a1878cd0396230b45a84e2fe8c2492b,76210,jaupaci,GO,c01a11381559251411c136d6a8b1ee48,delivered,08/05/2017 17:24,08/05/2017 17:35,09/05/2017 14:19,22/05/2017 09:17,07/06/2017 00:00,1,credit_card,4,105.28,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,15/05/2017 17:35,89.9,15.38,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
d0c3d127d7625fd56ae5527224a6503a,38413,uberlandia,MG,79bf1be9cc63325cf6a59d764513d522,delivered,16/08/2017 14:55,16/08/2017 15:15,21/08/2017 13:54,26/08/2017 12:53,08/09/2017 00:00,1,credit_card,8,107.78,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,22/08/2017 15:15,89.9,17.88,bedding_table_bath,54,245,1,1383.0,50.0,10.0,40.0
