review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
f633617cbc2c88b26aa55863917c9021,6af0f6ba6cda05f0b971bc13793b6166,5,,"Practical, easy to wash, very compact. My wife loved it. I recommend it",43198,43198.63524
3cfb3c79f7884fe9e5c40f3b14d6763c,a1b0f9ee69a79c509eff098467a2fbb0,1,,"They delivered the products, but did not meet the delivery deadline.",43204,43205.76299
51092be67533bd176d0e52f3b0696229,c3c928dc0f48fd00aa7c7156f777812d,5,,"The product is great and original, I recommend it.",43179,43181.60013
7e07e6095cacf11f3f5f1f21127d5aa1,e7b87b156cde9f1d3a765da80d093d6a,1,,"My purchase came in half, I bought a cell phone case and a glass film only the case came, the film did not come",43054,43054.15132
a56724f500d6eb34a676dfc81e3ea30e,56f5835a474cdf734462ea3149a1fa90,3,,The reason is that one of the headphones can't tune in to the black FM radio and the rest of the headphones look good.,42952,42952.84534
6fb5f2e483e7c5fff73fa3513edbc30f,d8482b605eb845605365aeb8cc0fbe2d,5,,arrived quickly!!!!,43081,43085.86328
81a57c09af35f9736f760b6ae16af118,167d05678f810589a854d30460ae62f0,1,,"Delay, product not delivered!",43166,43166.6433
712d37ca4d8dd3ac08c756c646b512cb,363814e98fb75811e4465c3b7fc84ca5,4,Good product,The product arrived on time and in perfect condition!,43265,43266.07362
1f05c920c5b0198a76758b659b910901,9731600489418b72d2c8c1c914fbf05b,5,,"Excellent product to play on PS2.
It appears that it also works for PS3 and PC, I'll test it.",43128,43129.43007
85673796fbbd5ea5a2bfea3814bbf711,263ab9a25494623c1dff19c7cb1e3fa4,3,,Good product.,42829,42830.5403
4da242f7378a8efeec1c356138f91968,a115b098eac626c6386372cbe094acd9,5,,Product arrived on time without any details.,43033,43034.36722
05cb3989863f2d696e7adb7a1d06583c,bf5e738a4999370cea8ac59801c748e8,4,,Great quality material!,42951,42955.50625
4d3ff9f8c57cc584747eb184ef4cdebe,c54d822dcfd0f7c672574a607c9403b3,5,Top!!!!,Get in super fast!,43256,43259.87826
ead0364e543d441220bb7d9112692e05,2d9ae61d3fc718533956b7efca0d632c,5,,delivered well packaged,43077,43077.98852
ce6724cc84c674a4a4e183e6452cf94d,fd2a39a376a840fa97ed572777c2b0e3,5,,great,42927,42929.63272
f8752b6fdea45a5b18ad5bcc25714667,df9eb91b90f72e0b73a3b71466a9a44f,1,,"Two days after the deadline, one month after the purchase and nothing has arrived!! Expensive and inefficient shipping!!",43287,43287.55307
cde63556ef00a605bff898ceb2f4d559,f099a4bf3c8c87b391cbb899f02d8e47,5,I highly recommend,Everything as agreed.,43342,43344.90039
c37988a3362a841ce0a0a8f2232884ab,d523e3017b5b43a3ce38bfc92347c050,1,,"I received the product with an open box, without a seal, without an invoice, without a purchase order and with a different sender than the one advertised. I want my money back. Discontent",43064,43065.42666
9791f0dfe234f14aac2889e246f3b3e7,f3f0bc4d599d1d5251f1b37cec7b407e,4,,"I recommend it, it's a good watch, but there had to be a way to deactivate the second time, and the manual explained what the TR function is for, other than that I recommend it, it was delivered well ahead of schedule",42778,42778.69197
34b941f9d96b4b06b6b9c4cfd3cf3d96,483911cb189b99a0f8f7278c240c2975,5,,Great quality product.,42947,42947.95649
ccc0262ad37ca5bfb21f5a0157cd1acd,aaf899ac4389cbf67485784ac38fce72,5,I recommend,"The delivery was carried out correctly, as agreed. The product arrived perfect and in usable condition.",43239,43240.73185
a59277055ee75dc9a536fd48e9c2946e,f0fbc60d51bb40c156688d9ce008237f,2,,A quantity of the product was delivered. Since I ordered two quantities,43131,43132.57797
86133e78c80855d05ff97d3aeed11352,3f42893ac4bf0ff60f79ff701a65d0fe,5,,I am satisfied with the product.,43172,43172.84427
06009761376fbf566833ebeaed5cad5c,64f5569ef96004a1e1137bdf28fd4c45,5,,"Great seller, great product arrived on time, I recommend it",42675,42676.43519
a46fe3b88c1ecfc85f890c924ca1c516,2e528182789cc4e5d2971e5ebeb42b88,4,,Delivery time could be shorter!,43148,43151.01494
b2b2e940e48ee71e34be60f2640a4a9c,22a70dec3f33737fa17ad9ae098b37f8,5,,"IT CAME BEFORE THE DEADLINE, VERY GOOD!!!!",42880,42881.97615
03a6a25db577d0689440933055111897,2acfdc5131ff2cf4433e668454c9784c,5,,Very good! I really liked it! Great fabric! Met my expectations! ðŸ‘ðŸ‘ðŸ‘ I highly recommend it! ðŸ‘,43084,43085.0641
ea14652d369f12aa5604c83139ba287a,8ac915a1f508baa87e8fc8d596aa6fc1,5,,Product suited to my needs,42816,42816.54177
9fb40911b4fd46e3892da8fdc7dbe5c0,a4521fa62b4f3bbe260aecf4dbc78935,4,,I recommend,43042,43045.89721
9d25a54a1a44411d1adf1a5fa4557445,96cf7ecd8c676d61be261ffdda90b008,5,Great service,Trusted store,43302,43304.86068
bda1fa3708f9c6433b7ed6d068e03c92,a91cd0ab480b37e19e1f6910d623d54c,5,,"Excellent quality product, responsible sellers, delivery on time... Super satisfied.",43183,43186.071
f243d526bec037fe86c0606361fda1fe,9075ecab41fdbe2edaae75cfb6cb09b2,5,I liked the experience,"First time buying from the online store and I don't regret it.
It arrived on time.",43258,43258.95046
5808ad5da44e92c2d7d60b57e961b57f,56805b4cf0ebc9cd9f7619783cae47e3,1,DIFFERENT PRODUCT,"I received a brush from another brand.
I can't solve the problem.
Terrible service from Lannister and partner stores!!!",43308,43311.69567
10ce97ba02fcda545213792f7293abb0,af3437e1167dda813ebc758497db4c50,5,,"Everything arrived ok, I recommend it.",42846,42850.44829
f03ce36bcc7f29ebefdf0c98fedb7f62,64930a85c555750a1f71af3d49b0c54b,5,,Excellent,43237,43240.91098
b093bd01792e08a1d995fad269880f2b,144e2a5f3cce02b2f4678bb2bd5107d7,5,,I loved,43168,43169.45106
c72bb2ac0b37b74ce3185fc051f755be,bae1ccf3fe7baf222a4240bab9c095ca,5,,Great store,43123,43126.58715
d713665425af0b92768a22b383c0e4e8,125380a45478fae5bd5466553f2ed928,3,I recommend,"It arrived very quickly and looks good, I'll only find out with use, the cover for the 3-seater sofa came a little smaller, the width was 1.46, but the 2-seater sofa was the right size.",43341,43341.62079
d15d101c5554e0a8e20e1884e1cf9908,e65454e1b3cf3efc00f09c7508245f4c,5,,"I loved the product, it arrived ahead of schedule",43208,43209.00014
f4a6b29f83a683f19092eae16a07d8f0,fed0b94df40a4b55adb218de761380f4,4,,Images at the time of purchase are very far from the final product,43115,43119.07764
1c64f2fc3534ea11531bdb78b2330769,eb5ec5c3f7af64b7651a774a219a899c,4,,Quality product. Fast delivery. I recommend,42836,42836.76965
97d0358bace93fceda0272f6ca11bff8,40d02570e7ba8cffbc6770b392dbbbdc,5,,My rating is 10,42866,42869.48823
3c13f14cf5e1e098bd2bb806f93f8f34,f49edcfe5848443af94ac0c4abfd567f,5,,Always have this customer service.,42935,42935.97964
33f9a7ad7e076a51be7968fcf987335f,e9435c6647559b99f3fd1fb54fb566eb,5,,"It was what I was waiting for, very beautiful and its LED is perfect, not to mention the sound, which is very powerful, in short, perfect",42979,42980.65405
223947ec19f3829f3c06e8263e0cbc04,e94d8ace7446337ba22419b2218a8303,5,I highly recommend,The product is as per the photo. met all my expectations. Super Indica,43239,43241.58736
2209eb522219d00d143e40171390717a,6c8b765ca02b8c8f1bdc3e8491d8c079,1,,"The request was not made on 7/3, as stated on this form.
Until the product is delivered, I cannot recommend the store.
You have to wait.",43285,43287.90451
eb29c16f2a5cf444dd0c6f608c9f7ce7,09442375307dcece0366e86601bf99f9,1,,"Guys, I still haven't received my order. How do I get you to send it again?",43068,43068.70185
b0cd2d97d95ba6de17a857617784ea8f,e7803fdf4f98120deed486a41a0f4fa9,5,,"Thank you very much! I loved it, it arrived ahead of schedule and perfect! I became a customer! I highly recommend it! Thanks",42936,42939.13861
7585439547a5fe024279ff46bee42c7f,965755dbb84ff452c0e084ef9d1f21a3,4,,The smell is very good,43028,43028.88442
d481c0e19480f6c1110d51dacded07b1,2c23086c23ba12b76e8312efa418c62d,4,,Very easy and fast. Shortest delivery time. But the product is very inferior. Thanks.,42843,42844.00544
9b23daa05239c2a78189e02887fe00dd,e417011226af2bd3a4a21d51b2818e36,5,,Product came exactly as I saw in the photo and arrived ahead of schedule. I really liked it!!!,42959,42960.51207
344f66b7e8417f91bc65e6ff84455400,8c4e90e34f03ddf7c8347d42c6b3c5ba,5,,I really like buying Lannister,43165,43168.90549
1d06e8e642b2eda9b461648478096145,0fe3f84cf0535ad78f10115634d7ed88,5,I recommend,"Great, perfect product, delivered on time, everything ok.",43259,43260.10044
13bdd68fa5be63c7ba70abce81d1927f,56744b8c0cf4b18e09df60005c231054,5,,"Very pretty, looks like quality. I haven't applied it yet, so I can't speak to its adhesion. For the cost-benefit I RECOMMEND.",43006,43007.49571
1f7d78f3ed6115798b1161ea256c2427,1f19936281adf37ba0593a7b593421af,5,,VERY GOOD MATERIAL,42913,42916.8028
420722c250852dd06703ebaf64506573,5bee1275a1f504f2f52c69e8a0533a2d,3,,"It could have been better packaged, the watch arrived with some scratches but it is a great product",43309,43314.5142
047e5de635c9597e36880b047a43284d,e8fba7de8823194ccf9c1f2d52123bee,4,,"I didn't give it a 5 because it didn't come in the same packaging. White packaging prohibited for sale, but on the other hand the price was good",43333,43335.90863
18c8925d8e5d6ebab478ef19bd4fc1e0,9dece38ba34c2b0050efef28e85d7bde,5,,Excellent,43239,43241.4609
4ae27b71d52f5e00dfd42d7a2e555077,1452442fe3e8cc6d3a1a8d8fc92dc019,5,I highly recommend,very good product and arrived perfect,43221,43227.13642
4b00a56d9183c6e052113cd523d5ce95,d64d6b004a4ffd419003fc0a128c1c50,5,super rev recommend,Fantastic,43312,43312.81631
c12920cdfe6908d5339800e458611a89,6c355e2913545fa6f72c40cbca57729e,4,Disproportionate shipping,"When purchasing 11 bins, I had to pay shipping individually, as if I had only purchased 1 bin. Stark could have assembled 1 larger box with the 11 trash cans inside, which would have been cheaper",43324,43325.48253
f56e4f3100321c260eaf9eb02800945a,5a42abf0eee65d3a1e361aa49561a521,5,OK,OK,43334,43335.3926
ccd99a847bb0c7c6fe6d2f387ddc6ae4,187d43c69480f7f8d6fa58d4aacea5ee,5,,Everything is OK. As per the ad.,43005,43007.87152
4ce0959b9c77f8d6ab978aab4e63aafe,3223fda0de8d832b8e1224f6add1245d,5,Very good,Perfect,43229,43232.64979
760c525ddccb5c5bc6bd142e028707a0,5a06fc966a12b41bf401b344464fd4b1,5,,"The products arrived exactly on time, I am very satisfied, thank you very much, congratulations",43113,43114.05748
cc0211ae7384fabe4b4fede72fa82979,780f86cd429a9039a91710b350accdee,5,,"Delivery was before the stipulated deadline, and the product was delivered as described.",43090,43090.95586
4209ad469741bc0df8f87d74bb68b89e,44c86e534686d17733facffd8201375d,2,,I recommend Loa because it met the deadline exactly but the product is very bad...very poor quality.,43072,43074.55429
7281e843e9855e3ff12934d372d3bdc7,3142418821f77f94d87514580a5d4bad,5,,"I liked the purchase, it arrived earlier than agreed..I recommend it...",43074,43075.86041
817e02e38bc5cbff7b72a561eebf5bd1,8a89e623c844986aeea618a70d472556,5,,I recommend fast delivery,43125,43126.00822
94ba8aba0f1e4eebfdecf77dd09621ae,61c79497eea86e34bf9354c13313b7a8,4,,It arrived within the deadline.,43186,43187.57497
27abf8de367a1083b41fa70cdd175a80,adc12f10b0d49b969eeff04bfef21427,3,,"I received the correct power supply, but the power cable had one of the socket teeth broken, other than that I tested the power supply and it worked perfectly",43022,43022.85101
8b3f71b44c7d2555524b791fe14ba90e,96391307abf5b25e205b1049789cf2ee,5,,"Product delivered ahead of schedule, very satisfied.",42881,42882.59308
cf81de2d1408912d9b412cc75501998c,81d550d68045ea1051617a303020f9c1,2,,"I bought the case, paid expensive shipping and when I received the product it did not come in the color I had purchased it in. I decided not to return it, due to the additional cost and delay in delivering the correct product.",42790,42793.47808
0ed78248b6048dc17368e39be14a90a6,bef761ad270a4c4eb98b46f8de712530,5,,"Product sent with great care and attention!!!
I loved.",42778,42778.86656
a3c8279e3602ca6080c5f62f6cbee83e,68743b7445ab5ce45c40b8490752c44d,1,Terrible attendance,"I received the wrong product a week ago. I accepted but the value of the product delivered was lower. I asked for a refund but so far nothing, it's been 9 days now",43251,43251.77093
96813c044224f5c1ea4226e2083b1f9a,044d94a4ac73b24fe28ff5293ac35bd8,2,,I received 2 of the 3 desired products,42913,42915.56697
15a7d2219d15799cab383dd57fab5e82,1a0947b062b99b0dddceccfdf2405039,1,,"Product was not delivered, they only delivered an empty envelope, with nothing, not even a piece of paper inside, absurd, pure scam, a POLICE case.",43025,43025.79699
51420ac23637e6cfd9905659c366caee,a642fa6ce51876af02674a0997845469,4,,"Fast delivery ahead of schedule, very good item as advertised.",42960,42961.54228
8405ac15950641d7378ab0f2bac5e592,d5d0829757e3f168a603b3c272d96fff,5,,"I really liked my product, I just think
the cloths could be bigger, but it is
Everything ok....I highly recommend this site,
Delivery well ahead of schedule... I will definitely buy again.",43175,43176.49647
905da09d316fac4a91eed50935925c5c,8d5bc3d5465a11259249ed8aee3a6c6f,5,,High quality stores,43159,43162.12593
76922c72c577706c15f158d2df4711df,589aa9dfe350a2ca1ac9e8d38d4f7937,5,,Excellent product.,43120,43122.80994
39c50d5086ddc3b8acd3144614e91042,bca78450f06dafb5a5a614e9365cbf23,5,,"It arrived very quickly, I was skeptical because I didn't know the product, but the product is very good",42928,42928.96775
f92c32107f173029ae3b66a050d44ba7,070a5949c100efc1ad56b852f5a278d0,5,,I highly recommend the product and the store!,43146,43148.88157
a9349821319cf06e58ff34a39f0f567e,2300a8c3ba62aef5b16cb1c8c95710e4,5,,Very good product fast delivery,43189,43192.89836
2c112d399ef1aeff1d5615c7529bfd08,3f3e01f29d25bb2e62be81659113d44e,3,,"I expected for the price that the product would be better.
The material is of low quality and the lid is a little loose. I didn't like it because of the absurd price. not worth it.",42808,42809.47569
664e6a4b8881a2590e292e030f721fae,159565048b194c462243ee3e7d65c621,5,,"SATISFIED WITH THE PRODUCT, IT FULFILLS THE PURPOSE WHICH IS TO PUMP WATER, IN MY CASE, TO A WATER SOURCE.
AND Lannister STORES ALWAYS DELIVERY BEFORE THE DEADLINE AND A GOOD PRICE",43097,43098.40234
f131d351ca82b5d6c47f6ad7627ce4ab,476b812a7e4fc972646eb390517bddcb,5,Excellent,"I received it before the delivery date, the American is to be congratulated, the carpet is very good, beautiful color, I highly recommend it...",43343,43345.92212
0cfd1e1f5df30aa51419c8f420f2ea2b,f06f8d3837dbab6729adfd09ba404938,1,,I received half of the material.,43112,43112.89071
3bc286fe30d0f8c338d715b55ac2deb5,6c4b00d2f2c7cbac0902dd6367da9f97,5,,I haven't opened the packaging yet because I'm going to give it as a gift. But I received it before the deadline.,42928,42929.80091
9e62432358841c9b5857d463ba3a62a7,d10eafa208521dc30796e6a26099b6a6,5,Very good product,Great quality,43307,43307.84002
c55ec8f6e4c91c6cc194437451ea29cf,7581e8b8156b3dee7b8898cd0120ad19,4,,"Very well served, arrived ahead of schedule",42843,42844.55414
14f0547491d3c47c198bbf05ff571363,2938d86c8e6e92fb089538f210e7761b,5,,"The only thing I think is that deliveries could be faster, not every 10 or 15 days and it takes a long time",43127,43129.60024
a7b4445e4244897253f3dc642bd3c23f,670ad1c6fd20977956e8ee2e09f92baa,2,,I was unable to contact the supplier to request an exchange. The wrong watch model came,42927,42927.9935
069a024b17e0099931fddf6006ab033b,3f53ab479c257a4c6c027d24e4a2ffee,5,,"Great company, delivered ahead of schedule.
You are to be congratulated.",43089,43089.87416
09ae7a8d5fcf3cd9559c5351a21f69e8,28ccec702266c9454f2cd75eb005b7d6,2,,"I bought a product to be delivered to my house, paid for shipping, and they left it at the post office to collect it, it's not right, why do they charge for shipping then?",43203,43206.32212
8f5d1fe1b60e9e981c1075a2bc91168c,c9b01bef18eb84888f0fd071b8413b38,5,,"Quality and fair price, with delivery in record time.",42920,42921.4839
208cb2290f7a335d50efe8c4514186b9,94e3a1e85a53a8ec73ca2453f310aa5d,5,,Great quality product and turbo delivery!,42924,42926.70113
34ce165a43fd2e78428df245b04f6840,bcbc22c3ccd8715c7e1367b8f3aa12f2,5,,I received it super fast.,43135,43135.96477
eecdfe4226013ebdbc56df7419881555,b669dbb8187ebd3a27a9d710d9e53194,5,,"Super fast delivery, I recommend Targaryen partner. RATING 1000!!",42887,42889.08256
d53d6d8819cf34d405434432c234a0b4,42f364e1317053c36378cc534b19ab6e,4,,Good quality and beautiful material... I just thought it was bigger!!!,42929,42930.09586
b7c38de07cc8fff8452e4a531cddb9e6,fd0bec7902ba3d0b3a658291cdfd1a40,5,,Huge and comfortable product.,43000,43001.55644
72b2967ebf45764a1adc8ae22f49f03d,abeeea9fce5636d390a8d462e783ade0,5,,I loved the product and it arrived sooner than I expected... I highly recommend it,43214,43215.99993
182ef9e197469987085e5e9f7c60efc4,7c927a3dfb1af7e87c6a262fc4b0a8fd,5,I highly recommend,"Good product, I really liked it!",43306,43308.72227
9af54c3ce6be8d6c49c45fd02e06f1cf,35ea8c2abca283eff2f0d5c1168bf31c,1,,"The product was not delivered to my home
I had to go look for it at the agency
I paid 20 reais for shipping but I still didn't receive it at home",42959,42960.71291
41adc7a9f772d3174a8f7700f212852e,a77e882c9c59d8664553d1385390b6ae,5,,Very good,43040,43044.59338
a0df213efc16e427a53db4c489c86480,c8c0c4a2ad083088d8b31da1efdf197f,4,,"Some product items, such as the glass top and feet, were left unused due to the fragility of the material.",43239,43241.47382
b6d959c77439cee3748285df1e17ec26,2208f3a59d7067fe62c900692f5fdcaf,2,,Came with defects,43148,43150.96067
309a4a007575a348a408237cb3bc2e7f,ba930d713b7bf3dca12e701703ff8eb5,1,,"The fabric wasn't what I expected, it looks like rubber, like the plastic ones we used to cover tables in school. I only opened one and the other I didn't even open, please exchange this product for me",42976,42978.80612
e1c810e80122f66bd35d9a7988413128,adb029a9e8ea33a3451d05c43f495905,5,Congratulations,I bought it on Monday afternoon. Tuesday was a holiday and on Wednesday the product arrived at my house. Congratulations on your speed.,43223,43227.5015
0cbb6c4a0dd218723fa235bf6941308c,f8631b34c3dfdad3833c611007f62455,1,Good product,The size is small and I later realized that the dimensions of the product are not highlighted in the advertisement. Falls short,43223,43223.75731
d661aae13c319b9b53ab5f17cb5cfa49,1facabb49e0b903e2d7ff337eddbeda5,5,,"The product arrived well before the agreed deadline and in a safe manner.
I was very satisfied!!!",42853,42853.7311
cdbf21f797f66cbe26575934c781c5bf,d0ad497b0a295331204a39fc13a6f70d,5,,Mada to declare,42812,42814.60238
48380bff814eb961d5a14d5b08579fe3,11482cc48ea1ca80d6672a16eef373f3,5,,"I haven't been able to test it yet, but it arrived in record time.",43082,43086.11215
e2b8e7ace19be686157be608e40c55f3,1b74651a2ec8ee2d9e115d444f07f019,4,,Fast delivery and very cool product!!!,43074,43077.45958
4dbf2f4e4838fea96341c87493f08c7e,a7a9b0f583c7121452bf658dafcbbc8f,1,,"I'm waiting until now I never received any watch I bought, I don't recommend this store",43316,43316.172
161f01713c98308528107791c17bed8f,6d928ae5792f61a71bb3e3e528bf4a28,1,,I HOPE TO NEVER BUY AGAIN AND HAVE TO RESPOND TO THIS TYPE OF EVALUATION,42890,42890.53074
80f4904de6f4a14856b35093fa5cb4ff,43887f3ff49629a7d608220b3a832e5f,5,Perfect!!,Delivery was made even before the established deadline. Product well packaged and approved,43246,43248.08358
23f1e050fff1a3cfdc4e4ebd068e8406,19f96944a3a31111c47399caff25b6f6,3,,The images showed a different photo of the product I received.,42931,42934.03001
a16d7831ada4217c64f89225d1fd000e,08f95199562a41bb3a899717810c7af2,1,,I bought it with 220 voltage and it came with 110v,43221,43222.59637
1299de51d55c2c4e37ca6bc17a23a5f4,0be5e6659fb39043971e20321fd45edb,5,,Perfect delivery and well before the scheduled date.,42956,42958.86039
9e96e689ed29ef49d22e6e837da4e606,9879baaf933b4e1db31859e7118586b8,5,,"I loved the product, I haven't put it in place yet to test the sticker's hold but I hope it's good. I thought it would be a little bigger, but I'm satisfied. Arrived before the stipulated deadlineðŸ‘",43043,43043.90212
ff36173f9868b67adc0de74c459cc97c,5ab1b7017955abafee1aaf11eb8a8105,3,,"Despite delivery on time, the time is long compared to other purchases I usually make online.",42976,42976.879
fb469133dc23f3134b95ddd6091a0216,8d0eadc2f03365a8b7ba45670cc5228e,5,,Everything is OK,43097,43097.98188
4ce356e500322a6632aeb92e8225fb27,f9caecc41dc2d3c623aa7b362611fdd2,1,Poorly made product,"Poorly made product, crooked, with poorly made welds.",43330,43332.50354
46bbfd645772dfa7bc83035076a4e95e,30524d6f42cc124d17d641b49e792b87,1,Defective product,I bought a product that is defective and I can't exchange it due to the error on the website.,43329,43331.82824
6f64dec3ab5e638053c1a1d6e2c7e204,4f39a9f31c5a7d46ecfc92571700a6f9,5,,It arrived in perfect condition and ahead of schedule. Thank you for your speed.,42937,42938.59683
82f3d60973b20aa2d1095cba2c851035,a16de84e54832907eaaa4084dd0d90d2,5,great product,"Beautiful cushion, beautiful color and big. I made an excellent purchase.",43327,43327.48792
351cce640b12204043a5ad4e672777be,d95d7dc42c0d8218358ebeabc7bb5dfc,5,,Excellent,43254,43255.44022
7e4206ee5cc21a05f5711791e1048200,928cc774345b405181cc07ab2497e930,5,,GREAT PARTNERS! CONGRATULATIONS!!!,43047,43047.68488
7824e64db6fc3e9cae4c82ded323f6c5,688904e4bf47962bfa787f67c04ec8ce,3,,"The watch arrived without working, and is not original Oakley.",43135,43135.64076
b08d8106dad37f3eeb0fdec35beb847d,61ece6128fbdf0024d0bc2e6a816b1ff,5,,quick and practical purchase,42871,42872.61197
73b022300fec142e9939aba068921a79,695eed4f6656d10f32a49760523169de,1,,On the website it said it would arrive by 13/03 and it hasn't arrived yet!,42809,42809.4636
e38e73492870c7c62a45ff3ea58c9dde,fd220bb11ef8a046fef08e7c51f11651,1,,"It doesn't do what it promises, after installation it keeps leaking through the cartridge, even if you follow the instructions, it's not worth it, money wasted.",43146,43147.03571
395c4d003d82c3e8cfccf53309aca72b,e1c8b1502b402a1284350d261a89cb9a,2,,Delivery is late and no estimate of when it will arrive,43184,43185.73063
0e1bd87b6b5bd2b1413ef0691ca0dbc4,556689f3e30f4662d3ec219bdc556b93,1,,I STILL HAVE NOT RECEIVED MY WELDING MACHINE,42816,42816.47946
b4b5ada90c525bf54d28d2133f868b07,a024d7476a847e0453984eecb8be6076,3,I recommend,Everything is OK,43335,43339.46977
c8cc319a233176ea43842283aa4a41c5,e160178b51f7ee94f6feb650d7d7bba2,5,,A super perfect store that buys what it says to its customer with its customers and reaches you before the deadline,43209,43210.41459
2df16bb02cd90f26e6c9ac0ce501e004,dfa6eead1006319e9774de25417757a7,1,I recommend,"I've always bought it and had no problem, but this time my products haven't arrived yet",43261,43261.38609
a058c8ea702b5d84c607e0cdfa56f5c6,a65d4ac927fef29da1b58e60ebdbb1d7,5,,"Everything was as expected, except for the courier who brought the package looking like he had been run over by a train, I had to weigh the three products to see if there were any losses, as they were leaking.",42781,42782.6139
a2be1c6b226ee28329d13f1210aed765,6e8b784db4941b3dbd08146464f9f628,5,,"Very efficient delivery, with quality product.ðŸ‘",42952,42952.66946
b88d13fe58cb01fe8acd1cc517f35e8a,0128412231f9fe9d7e944eea5392fc6b,5,,"Everything fine, thank you.",43343,43347.50866
11b0067cc452c0aac84f00e9b15f7f45,c9240b9e46417f83c4cbca76aa120eae,5,,I was very satisfied,43173,43173.7826
a5c0a22f52db60dc11e135423c87021d,e6fc62ef4617437d265bd9bef92cd9d3,5,I highly recommend,"Service rated 10. Product of high quality and delivery time respected, in fact it arrived much earlier than the time initially given! Congratulations.",43278,43281.47419
0c4619cf51f22f9b8d1510e54baa4c19,d57d9345daadd30b1ce4c22c40250583,5,,Excellent product. I recommend.,43008,43011.00139
860c419b84ba0935e5bda31304373a3b,15bc19aabe8d08cb8e00f86c31f85682,5,,Wonderful product...I recommend it,43183,43184.65978
9acda548bfbdd4956350c47ad9a64560,86da41fac2d3f448976995f9b78c335f,5,,I recommend,42791,42792.15351
49bdbcb2266a76900091f54ed2e24ceb,129538e4bc7308e9ab041540283813f2,5,,Very good....,42818,42824.81265
a34ba33faede53b2060490a1439bf425,08158c9f50214fc5872aba47814160e7,1,,"Expected delivery date 17/5, we are in urgent need of this product and nothing.",42822,42873.47293
2d4a62bdd62489593760f4197a56848f,c0ab546d7eeab2e210dbc49084319e46,3,,"The product arrived. However, the packaging was open and the screw fitting was broken on one of the armrests of the chair. Other than that, the delivery time was good.",42937,42940.69873
aec2589c3bd0f7650eefb0db765e2c37,f0dd977ce2e419e687ed90ee8439b163,5,,The product is very good,43070,43072.76922
0c00b49ad1bb7f2e243c9d42eac2dc08,b0ed825ce4ca8cdc787a4f71bce6fba2,1,,I haven't received the merchandise yet.,43106,43106.58472
be79625da8ffa75a00b9a90116787aa4,d995b179b6d42341a2642cbfc2e02367,4,,Store delivered earlier than expected,42865,42868.79547
a25d460bc81393a795dd32b3e7bf207b,34c27434e5c29d595d0398f19f461807,5,,I love shopping at the store,43133,43134.4597
50159be3324818783d2662534eb31484,627dd35dbc686a525aa1224e523d82f8,3,good,"The product is good, delivery is fast, but shipping is very expensive.",43316,43317.10197
ca2c0ff5ed267bbf35e45b952067fd6c,12d9fe1a3efa51a7fae337cba819adc1,4,,On time and in perfect condition!! I liked!!!,42816,42817.67226
db9001747f6578812d6d1fcfedba49ae,8d3912511f0a7ca8ee5d4a637a53972f,4,,"RELIABLE STORE, BUT I HAVE NOT RECEIVED THE PRODUCT YET",42949,42950.78944
f2ef17ea539f3da77a01144db79e3d0b,394ff86ee81814bb5f88c7e8ad2812b3,5,,The purchase was made and delivered on time. I recommend the Lannister store and website.,43069,43069.64278
f50897c4d20c2a6b268582720e56a01a,e33994eb7c5e18cf46ade6e474b1e831,1,,"I need to receive this product, it must have been delivered to someone else",43319,43320.57552
216d358946cfc4d51495457b8d3b5188,9f7f0cc34b8ad3893948112ddffed4f8,5,,Very good,43118,43119.91929
10ed043a9d893d57d470ad0eb208b67e,97400d97515bc5f8457c78d57a53ee5c,5,,I recommend,43140,43146.45376
cec72a03fb5965b2a74c15b9b328e79c,f2a5651dedee83dc9eba7d0cb9703660,5,,Beautiful backpack and fast delivery,43210,43211.41516
a53bd8ba9c9634b500a0085714b18bc5,9a7c4a07a4b1d502cdba82f5b60123ab,5,,I recommend the purchase!,43146,43149.57049
28983631affcc1f633e6a5b04ee723ab,783b1d8d1782290b10a4d8633721e26f,5,super,very good,43341,43342.05311
88c851da31552831b103a959a3c7950f,b53317a5c07b958061cc1dbfd4ced1ca,5,,Satisfied,42808,42809.15262
d7542f52395d4a2e58e931fe8eff53c8,6dac2e713f40b14ce9f85b719fb91a2a,1,,Did not meet the delivery deadline. It's been two days since we agreed.,43194,43194.40434
5f9956641ae672f6d2a4001f660f114b,d443588d7606795f04ff9db3ee5020d0,4,,I recommend the product,43074,43075.79394
c26d26ef5400382d47efb066b192e00e,b4507f69b71b51c75fbdbea7912ee840,5,,"bottle is beautiful and comes with 6 cups, it was worth it, it arrived before the expected deadline, I love it, I highly recommend it",43088,43089.46102
65ba96e524ad4b7f929b16e64fb7fd0b,2f78768fa4786d3f20e9b6f95d73207a,5,,"The product is great, my nephew loved it. All tools are functional and the bench is the right height. It is worth it.",42789,42792.04598
8ee741e7b81e3de17396b39e520fef84,43f9a3d3e9d95525bfce717e31f72a56,5,,"The company provided great assistance, the product arrived in excellent condition.",43314,43316.63933
f2625714a147f2377d6f1c214b666bcd,22085be04a775c3ed4245c35bd9f822f,4,Good,"Only one inside the charger terminal is not compatible with the sockets currently in use, requiring an adapter. Please forward a compatible connector.
Hugs",43256,43258.72068
